#This is an automatically generated trajectory file
#that is supposed to move points away from walls 
# PeTrack project: 020_c_12_h+.pet
# raw trajectory file: 020_c_12_h+.trc
# framerate: 25 fps
# z: can be 3d position or height of person (alternating or not)
id frame x/m y/m z/m
3	4	0.2756	0.6421	1.76
3	5	0.2758	0.6362	1.76
3	6	0.2757	0.6293	1.76
3	7	0.2743	0.6206	1.76
3	8	0.2704	0.6103	1.76
3	9	0.2643	0.5992	1.76
3	10	0.2555	0.5872	1.76
3	11	0.245	0.5744	1.76
3	12	0.2324	0.5602	1.76
3	13	0.2189	0.5444	1.76
3	14	0.2056	0.5279	1.76
3	15	0.1926	0.5112	1.76
3	16	0.1806	0.4964	1.76
3	17	0.1697	0.4827	1.76
3	18	0.1608	0.4701	1.76
3	19	0.1538	0.4567	1.76
3	20	0.1492	0.4426	1.76
3	21	0.1469	0.4275	1.76
3	22	0.1467	0.4124	1.76
3	23	0.1481	0.3968	1.76
3	24	0.1512	0.3805	1.76
3	25	0.1554	0.3627	1.76
3	26	0.1609	0.3438	1.76
3	27	0.1671	0.3248	1.76
3	28	0.1736	0.305	1.76
3	29	0.1784	0.2835	1.76
3	30	0.182	0.2596	1.76
3	31	0.1847	0.2354	1.76
3	32	0.1869	0.2112	1.76
3	33	0.1865	0.1878	1.76
3	34	0.1834	0.1646	1.76
3	35	0.1769	0.1413	1.76
3	36	0.1677	0.1177	1.76
3	37	0.1562	0.0934	1.76
3	38	0.1433	0.0847	1.76
3	39	0.13	0.0779	1.76
3	40	0.1151	0.0731	1.76
3	41	0.0989	0.0421	1.76
3	42	0.082	0.0058	1.76
3	43	0.0652	-0.038	1.76
3	44	0.049	-0.0767	1.76
3	45	0.0349	-0.1176	1.76
3	46	0.0228	-0.1588	1.76
3	47	0.0133	-0.1995	1.76
3	48	0.006	-0.2383	1.76
3	49	0.0017	-0.2742	1.76
3	50	0.0007	-0.3072	1.76
3	51	0.0017	-0.3373	1.76
3	52	0.0049	-0.3641	1.76
3	53	0.0094	-0.3875	1.76
3	54	0.0162	-0.4086	1.76
3	55	0.0245	-0.4291	1.76
3	56	0.033	-0.451	1.76
3	57	0.0406	-0.4744	1.76
3	58	0.0473	-0.4985	1.76
3	59	0.0528	-0.5228	1.76
3	60	0.0563	-0.5477	1.76
3	61	0.0567	-0.5738	1.76
3	62	0.0541	-0.6012	1.76
3	63	0.0483	-0.6299	1.76
3	64	0.0385	-0.6595	1.76
3	65	0.0249	-0.69	1.76
3	66	0.0091	-0.7218	1.76
3	67	-0.0067	-0.7553	1.76
3	68	-0.0217	-0.7917	1.76
3	69	-0.0357	-0.833	1.76
3	70	-0.0474	-0.8811	1.76
3	71	-0.0559	-0.9372	1.76
3	72	-0.0594	-1.0013	1.76
3	73	-0.0579	-1.0718	1.76
3	74	-0.0525	-1.1466	1.76
3	75	-0.0464	-1.2243	1.76
3	76	-0.0406	-1.3042	1.76
3	77	-0.0362	-1.3863	1.76
3	78	-0.0323	-1.4699	1.76
3	79	-0.0236	-1.6353	1.76
3	80	-0.023	-1.7221	1.76
3	81	-0.0184	-1.7978	1.76
4	0	0.3	2.0509	1.76
4	1	0.3	2.0509	1.76
4	2	0.3045	2.0579	1.76
4	3	0.3013	2.0595	1.76
4	4	0.3017	2.0612	1.76
4	5	0.3028	2.0623	1.76
4	6	0.3037	2.0601	1.76
4	7	0.3053	2.0549	1.76
4	8	0.3053	2.0457	1.76
4	9	0.3036	2.0317	1.76
4	10	0.3013	2.0109	1.76
4	11	0.2993	1.9831	1.76
4	12	0.2973	1.9498	1.76
4	13	0.2939	1.9131	1.76
4	14	0.2882	1.8737	1.76
4	15	0.2812	1.8324	1.76
4	16	0.2741	1.7878	1.76
4	17	0.2673	1.7398	1.76
4	18	0.2617	1.6873	1.76
4	19	0.2576	1.6321	1.76
4	20	0.2555	1.5748	1.76
4	21	0.2557	1.5155	1.76
4	22	0.2566	1.4567	1.76
4	23	0.2597	1.3977	1.76
4	24	0.265	1.3407	1.76
4	25	0.2734	1.2832	1.76
4	26	0.2836	1.2263	1.76
4	27	0.2939	1.1683	1.76
4	28	0.3035	1.1109	1.76
4	29	0.3122	1.054	1.76
4	30	0.3191	1.0005	1.76
4	31	0.3253	0.9514	1.76
4	32	0.3306	0.9085	1.76
4	33	0.3361	0.8721	1.76
4	34	0.3413	0.8387	1.76
4	35	0.3458	0.8085	1.76
4	36	0.3504	0.7808	1.76
4	37	0.3556	0.7577	1.76
4	38	0.3616	0.7379	1.76
4	39	0.3685	0.7211	1.76
4	40	0.3748	0.7061	1.76
4	41	0.3794	0.6912	1.76
4	42	0.3802	0.6779	1.76
4	43	0.3778	0.6651	1.76
4	44	0.3725	0.6544	1.76
4	45	0.3652	0.6431	1.76
4	46	0.3567	0.6309	1.76
4	47	0.3472	0.6183	1.76
4	48	0.3386	0.6044	1.76
4	49	0.3328	0.5913	1.76
4	50	0.3308	0.5777	1.76
4	51	0.3296	0.5647	1.76
4	52	0.3266	0.5517	1.76
4	53	0.3213	0.5404	1.76
4	54	0.3145	0.5303	1.76
4	55	0.3075	0.5201	1.76
4	56	0.3004	0.508	1.76
4	57	0.2948	0.493	1.76
4	58	0.2913	0.4733	1.76
4	59	0.2908	0.4492	1.76
4	60	0.2914	0.4208	1.76
4	61	0.2896	0.3913	1.76
4	62	0.2862	0.362	1.76
4	63	0.2796	0.3362	1.76
4	64	0.2704	0.3134	1.76
4	65	0.2556	0.2924	1.76
4	66	0.239	0.2728	1.76
4	67	0.223	0.2541	1.76
4	68	0.2106	0.2365	1.76
4	69	0.2003	0.2186	1.76
4	70	0.192	0.2016	1.76
4	71	0.1836	0.1863	1.76
4	72	0.1745	0.1746	1.76
4	73	0.1634	0.1656	1.76
4	74	0.151	0.1583	1.76
4	75	0.1383	0.1498	1.76
4	76	0.1279	0.1387	1.76
4	77	0.1212	0.1251	1.76
4	78	0.1185	0.1098	1.76
4	79	0.1191	0.0954	1.76
4	80	0.1211	0.0832	1.76
4	81	0.1238	0.0736	1.76
4	82	0.1252	0.0663	1.76
4	83	0.1259	0.0595	1.76
4	84	0.1272	0.0519	1.76
4	85	0.1298	0.0421	1.76
4	86	0.134	0.0461	1.76
4	87	0.1403	0.0502	1.76
4	88	0.1492	0.0561	1.76
4	89	0.1617	0.0506	1.76
4	90	0.1772	0.0438	1.76
4	91	0.1805	0.0375	1.76
4	92	0.1817	0.0272	1.76
4	93	0.1803	0.0145	1.76
4	94	0.1887	-0.0017	1.76
4	95	0.1887	-0.0134	1.76
4	96	0.1886	-0.026	1.76
4	97	0.1881	-0.0366	1.76
4	98	0.1942	-0.0495	1.76
4	99	0.1985	-0.0571	1.76
4	100	0.2034	-0.0629	1.76
4	101	0.2071	-0.0682	1.76
4	102	0.2093	-0.0724	1.76
4	103	0.2097	-0.0763	1.76
4	104	0.2097	-0.0784	1.76
4	105	0.2091	-0.0789	1.76
4	106	0.2089	-0.0775	1.76
4	107	0.2078	-0.0761	1.76
4	108	0.2053	-0.0757	1.76
4	109	0.2066	-0.0844	1.76
4	110	0.2061	-0.0983	1.76
4	111	0.2036	-0.1176	1.76
4	112	0.1933	-0.1354	1.76
4	113	0.1844	-0.1561	1.76
4	114	0.1772	-0.1782	1.76
4	115	0.1724	-0.2003	1.76
4	116	0.1677	-0.2199	1.76
4	117	0.1639	-0.2368	1.76
4	118	0.161	-0.2554	1.76
4	119	0.1586	-0.2728	1.76
4	120	0.1567	-0.2934	1.76
4	121	0.155	-0.3125	1.76
4	122	0.1522	-0.334	1.76
4	123	0.1475	-0.3545	1.76
4	124	0.1408	-0.3759	1.76
4	125	0.139	-0.4062	1.76
4	126	0.1367	-0.4419	1.76
4	127	0.1345	-0.4843	1.76
4	128	0.1265	-0.5276	1.76
4	129	0.1171	-0.5768	1.76
4	130	0.1062	-0.6276	1.76
4	131	0.094	-0.6764	1.76
4	132	0.0826	-0.7207	1.76
4	133	0.0731	-0.7598	1.76
4	134	0.0655	-0.7936	1.76
4	135	0.0609	-0.8224	1.76
4	136	0.0599	-0.8486	1.76
4	137	0.0618	-0.8754	1.76
4	138	0.0644	-0.9052	1.76
4	139	0.0662	-0.9393	1.76
4	140	0.067	-0.9769	1.76
4	141	0.0688	-1.0153	1.76
4	142	0.0727	-1.0522	1.76
4	143	0.0793	-1.0877	1.76
4	144	0.0906	-1.1253	1.76
4	145	0.1082	-1.1688	1.76
4	146	0.1307	-1.2148	1.76
4	147	0.1552	-1.2611	1.76
4	148	0.1814	-1.3041	1.76
4	149	0.2075	-1.3418	1.76
4	150	0.232	-1.3734	1.76
4	151	0.2515	-1.4005	1.76
4	152	0.2687	-1.4283	1.76
4	153	0.2841	-1.4595	1.76
4	154	0.2974	-1.4949	1.76
4	155	0.3074	-1.5332	1.76
4	156	0.3125	-1.5729	1.76
4	157	0.3127	-1.6118	1.76
4	158	0.312	-1.6481	1.76
4	159	0.3104	-1.6806	1.76
4	160	0.3094	-1.7085	1.76
4	161	0.3075	-1.735	1.76
4	162	0.3026	-1.787	1.76
4	163	0.3034	-1.8146	1.76
4	164	0.3175	-1.8547	1.76
5	0	0.1406	1.0021	1.76
5	1	0.1385	0.9962	1.76
5	2	0.1385	0.9962	1.76
5	3	0.1391	0.9919	1.76
5	4	0.1389	0.9889	1.76
5	5	0.1385	0.9851	1.76
5	6	0.1385	0.9816	1.76
5	7	0.1386	0.9773	1.76
5	8	0.1395	0.9737	1.76
5	9	0.1409	0.9692	1.76
5	10	0.1423	0.9644	1.76
5	11	0.1432	0.9593	1.76
5	12	0.1438	0.9543	1.76
5	13	0.1442	0.9479	1.76
5	14	0.1453	0.9396	1.76
5	15	0.1472	0.929	1.76
5	16	0.1503	0.9157	1.76
5	17	0.1538	0.8984	1.76
5	18	0.1581	0.8772	1.76
5	19	0.1623	0.8532	1.76
5	20	0.1673	0.8275	1.76
5	21	0.1724	0.8004	1.76
5	22	0.1797	0.7738	1.76
5	23	0.1893	0.7498	1.76
5	24	0.202	0.7293	1.76
5	25	0.217	0.7096	1.76
5	26	0.2321	0.6879	1.76
5	27	0.247	0.6623	1.76
5	28	0.2616	0.636	1.76
5	29	0.2764	0.608	1.76
5	30	0.2916	0.5785	1.76
5	31	0.3052	0.5455	1.76
5	32	0.316	0.5112	1.76
5	33	0.3243	0.4755	1.76
5	34	0.3308	0.4402	1.76
5	35	0.3361	0.4069	1.76
5	36	0.3408	0.3778	1.76
5	37	0.3457	0.3512	1.76
5	38	0.3518	0.3267	1.76
5	39	0.3571	0.3041	1.76
5	40	0.3616	0.2822	1.76
5	41	0.3641	0.2601	1.76
5	42	0.3645	0.2361	1.76
5	43	0.3624	0.2115	1.76
5	44	0.3573	0.1859	1.76
5	45	0.3491	0.1612	1.76
5	46	0.339	0.1391	1.76
5	47	0.3283	0.1192	1.76
5	48	0.3197	0.1021	1.76
5	49	0.3127	0.0853	1.76
5	50	0.295	0.0687	1.76
5	51	0.2912	0.0654	1.76
5	52	0.2906	0.0631	1.76
5	53	0.3035	0.0649	1.76
5	54	0.2986	0.0516	1.76
5	55	0.297	0.0465	1.76
5	56	0.2956	0.0421	1.76
5	57	0.2998	0.0437	1.76
5	58	0.2978	0.0404	1.76
5	59	0.2888	0.0297	1.76
5	60	0.277	0.0163	1.76
5	61	0.2631	0.0004	1.76
5	62	0.2543	-0.0091	1.76
5	63	0.2472	-0.0168	1.76
5	64	0.2417	-0.0227	1.76
5	65	0.2355	-0.0292	1.76
5	66	0.22	-0.0293	1.76
5	67	0.2165	-0.0293	1.76
5	68	0.2141	-0.0276	1.76
5	69	0.2211	-0.0316	1.76
5	70	0.217	-0.0368	1.76
5	71	0.2128	-0.0432	1.76
5	72	0.2077	-0.0513	1.76
5	73	0.2035	-0.0614	1.76
5	74	0.1969	-0.0729	1.76
5	75	0.1875	-0.087	1.76
5	76	0.1722	-0.1036	1.76
5	77	0.1555	-0.126	1.76
5	78	0.1382	-0.1592	1.76
5	79	0.1207	-0.1955	1.76
5	80	0.1029	-0.2338	1.76
5	81	0.0846	-0.2676	1.76
5	82	0.0667	-0.3013	1.76
5	83	0.0576	-0.3428	1.76
5	84	0.0498	-0.385	1.76
5	85	0.0432	-0.4279	1.76
5	86	0.0299	-0.463	1.76
5	87	0.0179	-0.4955	1.76
5	88	0.0083	-0.5266	1.76
5	89	0.0003	-0.5559	1.76
5	90	-0.0051	-0.5852	1.76
5	91	-0.0086	-0.6151	1.76
5	92	-0.0097	-0.6461	1.76
5	93	-0.0083	-0.6778	1.76
5	94	-0.0052	-0.7094	1.76
5	95	-0.0009	-0.7407	1.76
5	96	0.004	-0.7727	1.76
5	97	0.0098	-0.8072	1.76
5	98	0.0166	-0.8453	1.76
5	99	0.023	-0.8865	1.76
5	100	0.028	-0.9288	1.76
5	101	0.032	-0.9718	1.76
5	102	0.035	-1.0152	1.76
5	103	0.0377	-1.0575	1.76
5	104	0.0391	-1.0982	1.76
5	105	0.0398	-1.1362	1.76
5	106	0.04	-1.1716	1.76
5	107	0.0398	-1.2046	1.76
5	108	0.0393	-1.2358	1.76
5	109	0.0386	-1.2669	1.76
5	110	0.0375	-1.299	1.76
5	111	0.0367	-1.3326	1.76
5	112	0.0364	-1.3654	1.76
5	113	0.0387	-1.3993	1.76
5	114	0.0441	-1.4341	1.76
5	115	0.0534	-1.4719	1.76
5	116	0.0649	-1.5093	1.76
5	117	0.0782	-1.5454	1.76
5	118	0.0926	-1.579	1.76
5	119	0.1079	-1.6094	1.76
5	120	0.1243	-1.6365	1.76
5	121	0.1423	-1.661	1.76
5	122	0.1626	-1.684	1.76
5	123	0.1855	-1.706	1.76
5	124	0.2097	-1.728	1.76
5	125	0.2333	-1.7519	1.76
5	126	0.283	-1.7939	1.76
5	127	0.302	-1.8287	1.76
5	128	0.3227	-1.8549	1.76
6	0	-0.012	1.5705	1.76
6	1	-0.0161	1.5618	1.76
6	2	-0.0161	1.5575	1.76
6	3	-0.0155	1.551	1.76
6	4	-0.0161	1.542	1.76
6	5	-0.0147	1.533	1.76
6	6	-0.0131	1.5224	1.76
6	7	-0.0101	1.5104	1.76
6	8	-0.0064	1.4955	1.76
6	9	-0.002	1.4782	1.76
6	10	0.0022	1.4574	1.76
6	11	0.0056	1.4337	1.76
6	12	0.0086	1.4079	1.76
6	13	0.0114	1.3805	1.76
6	14	0.0136	1.3527	1.76
6	15	0.0154	1.3234	1.76
6	16	0.0158	1.2933	1.76
6	17	0.0144	1.2613	1.76
6	18	0.0116	1.229	1.76
6	19	0.0072	1.1956	1.76
6	20	0.0029	1.1628	1.76
6	21	-0.0007	1.13	1.76
6	22	-0.0031	1.0976	1.76
6	23	-0.0038	1.0661	1.76
6	24	-0.0036	1.0345	1.76
6	25	-0.0024	1.0032	1.76
6	26	-0.0017	0.9696	1.76
6	27	-0.0004	0.934	1.76
6	28	-0.0012	0.8968	1.76
6	29	-0.0027	0.8596	1.76
6	30	-0.0051	0.823	1.76
6	31	-0.0053	0.7867	1.76
6	32	-0.0029	0.7496	1.76
6	33	0.0026	0.7126	1.76
6	34	0.0113	0.6752	1.76
6	35	0.0215	0.6395	1.76
6	36	0.0314	0.6052	1.76
6	37	0.04	0.5737	1.76
6	38	0.0473	0.5449	1.76
6	39	0.0522	0.5181	1.76
6	40	0.0546	0.4934	1.76
6	41	0.054	0.469	1.76
6	42	0.0514	0.4459	1.76
6	43	0.0481	0.4219	1.76
6	44	0.0447	0.3971	1.76
6	45	0.041	0.3716	1.76
6	46	0.0368	0.3459	1.76
6	47	0.0325	0.3213	1.76
6	48	0.0294	0.2984	1.76
6	49	0.0286	0.2778	1.76
6	50	0.0295	0.2586	1.76
6	51	0.0326	0.2407	1.76
6	52	0.0375	0.2238	1.76
6	53	0.0435	0.2085	1.76
6	54	0.0485	0.1941	1.76
6	55	0.0512	0.1801	1.76
6	56	0.0512	0.166	1.76
6	57	0.0488	0.1513	1.76
6	58	0.0439	0.1358	1.76
6	59	0.0369	0.1189	1.76
6	60	0.0286	0.1014	1.76
6	61	0.0194	0.0844	1.76
6	62	0.0104	0.0687	1.76
6	63	0.0028	0.054	1.76
6	64	-0.0022	0.0403	1.76
6	65	-0.0034	0.0279	1.76
6	66	-0.0015	0.0164	1.76
6	67	0.0016	0.0061	1.76
6	68	0.0026	-0.0042	1.76
6	69	-0.0007	-0.0153	1.76
6	70	-0.0089	-0.0278	1.76
6	71	-0.0212	-0.0278	1.76
6	72	-0.0353	-0.0249	1.76
6	73	-0.0503	-0.0175	1.76
6	74	-0.0646	-0.0177	1.76
6	75	-0.0787	-0.0166	1.76
6	76	-0.0919	-0.0174	1.76
6	77	-0.1036	-0.0228	1.76
6	78	-0.1136	-0.031	1.76
6	79	-0.1221	-0.04	1.76
6	80	-0.1289	-0.0476	1.76
6	81	-0.1328	-0.053	1.76
6	82	-0.1324	-0.0564	1.76
6	83	-0.1279	-0.0577	1.76
6	84	-0.12	-0.0591	1.76
6	85	-0.1099	-0.0621	1.76
6	86	-0.0988	-0.0797	1.76
6	87	-0.088	-0.1029	1.76
6	88	-0.0794	-0.1329	1.76
6	89	-0.0722	-0.1577	1.76
6	90	-0.0638	-0.1841	1.76
6	91	-0.0527	-0.2105	1.76
6	92	-0.04	-0.2379	1.76
